,,HW3001:PELVIS_T,,,HW3001:R_Foot_T,,,HW3001:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
3583,0,5.288596,22.175241,1148.73584,-195.109177,-29.395214,131.614243,90.795944,-228.015289,106.137749
3584,0,5.959379,23.670219,1149.059448,-195.648346,-34.675037,134.291565,90.801132,-223.025726,106.136894
3585,0,6.596826,25.154762,1149.495117,-196.015213,-40.656986,136.003891,90.799118,-218.042236,106.116043
3586,0,7.126757,26.513401,1149.981567,-196.318405,-47.552334,137.063232,90.789482,-213.047318,106.103996
3587,0,7.531582,27.944328,1150.489502,-196.471024,-55.255772,137.501099,90.786163,-208.039337,106.113274
3588,0,7.752563,29.386971,1150.957275,-196.766159,-63.763252,137.399368,90.800926,-203.027115,106.13443
3589,0,7.90816,30.807074,1151.371216,-197.029297,-73.057999,136.793381,90.835999,-198.011002,106.153923
3590,0,7.994701,32.205528,1151.712524,-197.705887,-83.511894,135.74913,90.896515,-192.988739,106.16227
3591,0,8.031619,33.59573,1151.997681,-198.054947,-94.097366,134.153854,90.993607,-187.960464,106.154861
3592,0,7.937262,34.991344,1152.225098,-198.62851,-105.399368,132.243698,91.118622,-182.942261,106.128662
3593,0,7.827423,36.321842,1152.447144,-199.317932,-116.803574,129.795731,91.21389,-177.993591,106.080986
3594,0,7.662503,37.573944,1152.618408,-200.182571,-129.06572,127.156601,91.227074,-173.144348,106.024559
3595,0,7.460988,38.871296,1152.760376,-201.156754,-141.70639,124.281174,91.19558,-168.29895,105.988625
3596,0,7.16756,40.029854,1152.845825,-202.391953,-154.92131,121.350739,91.195229,-163.350586,105.982956
3597,0,6.787616,41.189903,1152.918579,-203.735443,-168.319931,118.245834,91.245117,-158.331024,105.987221
3598,0,6.378481,42.236515,1153.001465,-205.154678,-182.123245,115.165146,91.331017,-153.340881,105.987579
3599,0,5.88303,43.279671,1153.103027,-207.053223,-196.415985,112.285751,91.449265,-148.423935,105.992203
3600,0,5.324812,44.188107,1153.182495,-208.773331,-210.725983,109.347992,91.57045,-143.533783,106.001762
3601,0,4.792553,45.108398,1153.293091,-210.598618,-225.205902,106.682472,91.6269,-138.567596,105.985832
3602,0,4.111713,45.916756,1153.379761,-212.468048,-239.732376,104.418327,91.609322,-133.467697,105.90844
3603,0,3.243222,46.691128,1153.422852,-214.187668,-254.302231,102.812874,91.607819,-128.286621,105.771194
3604,0,2.379356,47.393631,1153.445679,-216.105637,-268.733429,101.875587,91.684631,-123.129433,105.619354
3605,0,1.439566,48.074982,1153.344727,-217.675568,-282.798279,101.469444,91.802536,-118.079857,105.509033
3606,0,0.247408,48.66024,1153.188721,-219.002014,-296.515411,101.711311,91.919174,-113.167618,105.459236
3607,0,-0.849,49.164471,1152.904297,-220.062973,-309.553619,102.56115,92.028862,-108.339531,105.436012
3608,0,-2.212987,49.681206,1152.569458,-220.870499,-321.658875,103.788422,92.085793,-103.456665,105.395569
3609,0,-3.624848,50.056721,1152.149048,-221.46431,-332.681641,105.416771,92.023735,-98.395821,105.333572
3610,0,-5.306579,50.412724,1151.633423,-221.750916,-342.212982,107.400459,91.875412,-93.198524,105.284882
3611,0,-6.925609,50.676044,1151.120605,-221.875549,-350.233673,109.465172,91.746536,-88.028587,105.274094
3612,0,-8.912715,50.848022,1150.55127,-221.20816,-357.352905,111.438385,91.691429,-82.972618,105.275764
3613,0,-10.813675,51.036781,1149.841919,-220.144623,-362.540314,112.832657,91.711746,-77.994499,105.242149
3614,0,-12.867944,51.114307,1149.120117,-218.645096,-365.994415,113.260826,91.791885,-73.036949,105.166931
3615,0,-15.112872,51.155602,1148.369263,-217.055069,-367.621857,112.432899,91.854683,-68.073509,105.10994
3616,0,-17.443222,51.081543,1147.572388,-215.302765,-366.935974,110.203079,91.796455,-63.101097,105.141335
3617,0,-19.824602,50.918194,1146.761597,-213.544952,-364.378754,106.835609,91.614868,-58.121666,105.257393
3618,0,-22.25535,50.726433,1145.944092,-212.444031,-360.822632,102.935547,91.399277,-53.13834,105.385521
3619,0,-24.755732,50.413666,1145.267578,-212.402771,-357.228302,100.343201,91.218163,-48.174461,105.471291
3620,0,-27.389196,50.116325,1144.621704,-212.911133,-353.427429,99.229988,91.09404,-43.272007,105.522575
3621,0,-30.021257,49.820915,1143.954224,-213.508179,-349.66925,97.793442,91.013046,-38.456703,105.577606
3622,0,-32.69994,49.593922,1143.434082,-213.316284,-346.660278,96.195343,90.929634,-33.727173,105.664352
3623,0,-35.389343,49.452503,1142.940674,-212.276382,-343.095123,95.324913,90.811409,-29.082079,105.791794
3624,0,-38.107391,49.271049,1142.648071,-212.304474,-338.16098,95.302361,90.667885,-24.542679,105.949966
3625,0,-40.939281,49.170193,1142.650757,-212.074768,-333.326904,95.117165,90.546204,-20.159714,106.108788
3626,0,-43.84882,49.017918,1142.899292,-212.251236,-328.382507,94.900528,90.500755,-15.978049,106.245033
3627,0,-46.782326,48.834526,1143.395996,-212.438354,-323.332703,94.685028,90.542046,-11.973457,106.368828
3628,0,-49.841244,48.668118,1144.08374,-212.39949,-318.242889,94.610191,90.645813,-8.069876,106.495575
3629,0,-52.914471,48.564003,1144.744507,-212.35051,-313.444946,94.692383,90.806961,-4.222364,106.611687
3630,0,-56.017235,48.462631,1145.356689,-212.13176,-308.53772,94.697411,91.03968,-0.44194,106.693558
3631,0,-59.113384,48.405334,1145.858521,-211.894058,-303.583405,94.547226,91.344315,3.246179,106.742073
3632,0,-62.174496,48.405106,1146.257446,-211.539139,-298.904053,94.583847,91.704803,6.84268,106.781601
3633,0,-65.146591,48.471161,1146.573975,-211.375229,-293.999268,94.532997,92.105034,10.369552,106.833969
3634,0,-67.971092,48.503716,1146.901855,-211.288437,-288.943665,94.40052,92.534828,13.827454,106.902161
3635,0,-70.533737,48.667519,1147.205444,-211.314804,-283.980499,94.384323,92.977448,17.181143,106.972313
3636,0,-72.969261,48.914238,1147.444824,-211.31459,-278.919189,94.361389,93.396393,20.39319,107.03109
3637,0,-75.284691,49.232231,1147.63208,-211.668411,-273.625366,94.449364,93.749756,23.450438,107.081963
3638,0,-77.524025,49.655354,1147.789917,-211.669434,-268.825378,94.291275,94.011345,26.3554,107.137108
3639,0,-79.630676,50.186737,1147.955933,-211.797836,-263.821075,94.215843,94.169121,29.093456,107.204948
3640,0,-81.608681,50.737572,1148.028076,-212.02446,-258.786621,94.1716,94.222801,31.619146,107.297531
3641,0,-83.649582,51.451931,1148.14978,-212.222687,-253.68541,94.009933,94.189819,33.892086,107.444107
3642,0,-85.706841,52.306278,1148.240112,-212.44339,-248.4879,93.816566,94.095749,35.915234,107.703064
3643,0,-87.489059,53.260387,1148.28186,-212.603088,-243.513229,93.699394,93.958435,37.738777,108.152809
3644,0,-89.295425,54.29105,1148.257446,-212.784882,-238.540237,93.739578,93.796806,39.449757,108.839325
3645,0,-91.069099,55.510815,1148.204712,-212.979004,-233.745239,93.97506,93.640251,41.124916,109.750244
3646,0,-92.676247,56.757729,1148.09082,-213.1185,-228.586639,93.888214,93.500809,42.726978,110.892654
3647,0,-94.346275,58.101452,1147.971191,-213.301743,-223.490753,93.775108,93.34845,44.096542,112.360641
3648,0,-95.742279,59.557056,1147.823364,-213.447784,-218.284683,93.495163,93.122452,45.112221,114.263229
3649,0,-97.308548,61.131882,1147.602905,-213.633621,-213.157516,93.442711,92.748535,45.774399,116.62751
3650,0,-98.618301,62.666126,1147.406128,-213.767517,-208.084396,93.390465,92.155846,46.123959,119.405533
3651,0,-100.027565,64.273071,1147.317383,-213.895172,-202.966766,93.359955,91.306129,46.181381,122.541634
3652,0,-101.24984,65.872154,1147.251343,-214.072937,-198.133987,93.535507,90.228157,45.938881,126.025337
3653,0,-102.568314,67.501358,1147.155151,-214.093643,-193.068314,93.534561,89.011383,45.337135,129.888245
3654,0,-103.52739,69.123779,1147.15564,-214.260208,-188.025696,93.469727,87.714867,44.23848,134.125839
3655,0,-104.613235,70.681511,1147.219116,-214.420151,-182.765701,93.20443,86.285294,42.449631,138.566437
3656,0,-105.48671,72.26683,1147.334473,-214.507233,-177.67244,93.165016,84.617798,39.801495,142.839981
3657,0,-106.240044,73.75808,1147.543945,-214.689468,-172.627518,93.132675,82.667366,36.220913,146.559006
3658,0,-107.026657,75.316315,1147.832031,-214.718109,-167.543411,93.081894,80.466667,31.747129,149.522552
3659,0,-107.692612,76.83329,1148.190308,-214.68924,-162.777069,93.251122,78.110909,26.459229,151.754593
3660,0,-108.254784,78.356499,1148.607178,-214.729904,-157.709564,93.204659,75.733879,20.351627,153.413635
3661,0,-108.686516,79.881142,1149.052979,-214.736176,-152.741043,93.207977,73.41497,13.359278,154.634247
3662,0,-109.137642,81.345634,1149.464478,-214.784882,-147.741653,93.217018,71.128143,5.560606,155.391922
3663,0,-109.525208,82.891945,1149.882568,-214.793976,-142.767914,93.179527,68.829597,-2.803177,155.551559
3664,0,-109.833931,84.417488,1150.218384,-214.799957,-137.717865,93.124008,66.563072,-11.595465,155.064377
3665,0,-110.096413,85.952324,1150.554565,-215.017014,-132.671814,93.096649,64.450447,-20.900074,154.046982
3666,0,-110.140427,87.443512,1150.814087,-214.863678,-127.538574,92.813187,62.575371,-30.816246,152.641098
3667,0,-110.169785,88.98214,1151.103638,-214.919998,-122.691849,92.981506,60.928547,-41.333916,150.90892
3668,0,-110.161079,90.448524,1151.397583,-214.887146,-117.643051,92.955048,59.477039,-52.425213,148.892609
3669,0,-110.039268,91.83371,1151.657227,-214.822693,-112.655952,92.922852,58.176674,-64.028465,146.633362
3670,0,-109.977135,93.287628,1151.957764,-214.795425,-107.661697,93.015594,56.960846,-75.99295,144.135361
3671,0,-109.865623,94.636169,1152.224243,-214.744843,-102.678413,92.856812,55.836941,-88.238762,141.422791
3672,0,-109.680649,95.954781,1152.473755,-214.64473,-97.726425,92.961441,54.925533,-100.86747,138.601013
3673,0,-109.558815,97.18998,1152.689331,-214.605194,-92.635193,92.876862,54.337288,-113.969635,135.758972
3674,0,-109.425545,98.435791,1152.906006,-214.465515,-87.785522,92.949661,54.057392,-127.43074,132.868927
3675,0,-109.192505,99.580711,1153.131836,-214.373093,-82.726242,92.960831,53.969776,-141.066742,129.895767
3676,0,-108.952255,100.586777,1153.322998,-214.344223,-77.811554,93.039268,53.971935,-154.845398,126.911339
3677,0,-108.676758,101.591171,1153.528687,-214.290009,-72.797752,93.048698,54.062328,-168.812515,124.079842
3678,0,-108.359734,102.480919,1153.712769,-214.109863,-67.83992,93.035202,54.275196,-182.896484,121.63961
3679,0,-107.986969,103.318977,1153.851685,-214.076523,-62.827156,93.07753,54.547302,-196.943573,119.836464
3680,0,-107.539894,104.042053,1153.927124,-213.946533,-57.431698,93.000412,54.766338,-210.843948,118.795082
3681,0,-107.021873,104.677643,1153.975586,-213.975815,-52.585911,93.082314,54.910198,-224.502777,118.482018
3682,0,-106.438103,105.209015,1153.94519,-213.972916,-47.545776,93.045708,55.009983,-237.797699,118.785294
3683,0,-105.645897,105.635506,1153.863281,-213.867615,-42.560036,93.017845,55.038895,-250.626953,119.594521
3684,0,-104.814186,105.98632,1153.786621,-213.831863,-37.569225,93.034569,54.947876,-262.910309,120.805672
3685,0,-104.03196,106.199173,1153.615112,-213.688965,-32.50872,92.976044,54.768326,-274.541199,122.284966
3686,0,-103.090279,106.337738,1153.354492,-213.595383,-27.567076,93.054008,54.583866,-285.419189,123.891319
3687,0,-102.009666,106.394005,1153.013062,-213.469131,-22.546652,92.94796,54.408134,-295.505798,125.523865
3688,0,-100.959068,106.361,1152.627319,-213.396393,-17.541857,92.999481,54.197372,-304.77829,127.077774
3689,0,-99.600761,106.220253,1152.199341,-213.445496,-12.604846,93.101929,53.973251,-313.156494,128.410843
3690,0,-98.353111,106.043289,1151.684814,-213.442139,-7.705781,93.216415,53.821922,-320.49826,129.420181
3691,0,-96.794289,105.782585,1151.16394,-213.294998,-2.690048,93.165962,53.78513,-326.633118,130.088425
3692,0,-95.294502,105.48661,1150.538208,-212.743332,2.530656,93.058006,53.793362,-331.41568,130.437866
3693,0,-93.528244,105.091057,1149.868652,-212.546829,7.422089,93.113472,53.68119,-334.758148,130.462433
3694,0,-91.765938,104.632614,1149.171875,-212.328354,12.226812,93.182838,53.283634,-336.579102,130.044724
3695,0,-89.891922,104.061256,1148.452271,-212.044998,17.023537,93.24295,52.565628,-336.76593,128.923508
3696,0,-87.877617,103.449989,1147.743042,-211.798065,21.870752,93.274757,51.663319,-335.298096,126.861053
3697,0,-85.840698,102.787621,1146.975952,-211.640244,26.616137,93.315437,50.785145,-332.451996,123.957489
3698,0,-83.811462,101.978111,1146.146606,-211.415848,31.463661,93.197578,50.08725,-328.840271,120.737343
3699,0,-81.673668,101.081795,1145.230103,-211.505661,36.367054,93.250069,49.620708,-325.195465,117.746704
3700,0,-79.350883,100.169136,1144.322021,-211.358673,41.087532,93.294151,49.312363,-322.054138,115.093117
3701,0,-76.964363,99.110207,1143.471313,-211.277878,45.676781,93.353165,48.976494,-319.489838,112.616531
3702,0,-74.6437,98.094536,1142.726929,-211.266922,50.075077,93.345596,48.420826,-317.019409,110.444557
3703,0,-72.377609,97.092949,1142.200562,-211.200317,54.275902,93.380325,47.609295,-313.936981,108.980484
3704,0,-70.060013,96.052025,1141.86438,-211.126923,58.235096,93.408028,46.71883,-309.936005,108.3228
3705,0,-67.671379,95.074684,1141.872437,-211.023529,62.054371,93.475464,46.004356,-305.293365,108.105881
3706,0,-65.245506,94.004128,1142.160156,-211.073883,65.666664,93.515762,45.623173,-300.424988,107.951866
3707,0,-62.804066,92.895538,1142.751465,-211.139633,68.96566,93.645424,45.594677,-295.510895,107.758835
3708,0,-60.327415,91.872589,1143.509033,-211.425797,71.977562,93.700867,45.853233,-290.560242,107.568634
3709,0,-57.85907,90.842773,1144.269287,-211.794235,74.765053,93.725273,46.292801,-285.58313,107.4049
3710,0,-55.295341,89.90358,1145.022949,-212.326218,77.15097,93.698822,46.79509,-280.616913,107.258598
3711,0,-52.659248,89.006676,1145.710083,-212.869995,79.276733,93.5821,47.251793,-275.687927,107.118073
3712,0,-49.929558,88.183075,1146.302979,-213.427475,81.041794,93.334351,47.585907,-270.801544,106.973579
3713,0,-47.135834,87.399803,1146.862183,-214.035355,82.339226,93.104538,47.771919,-265.952515,106.811417
3714,0,-44.44173,86.740387,1147.318604,-214.096619,83.858231,92.153,47.836891,-261.131897,106.628433
3715,0,-41.82267,86.175163,1147.533203,-214.557755,84.928001,91.857445,47.838882,-256.326874,106.446541
3716,0,-39.391716,85.792694,1147.56189,-215.590851,85.635857,92.328247,47.837463,-251.516937,106.289566
3717,0,-37.045441,85.578957,1147.363281,-216.063431,86.391212,93.153633,47.871567,-246.67804,106.155746
3718,0,-34.832458,85.474388,1147.056396,-216.174133,87.008438,94.595383,47.952911,-241.798126,106.030357
3719,0,-32.955067,85.582253,1146.688477,-216.440918,87.285545,96.664635,48.073101,-236.890594,105.909187
3720,0,-31.193758,85.696472,1146.314331,-216.448212,87.156746,99.188026,48.218281,-231.984024,105.800079
3721,0,-29.490967,85.926826,1146.009033,-216.378998,86.831894,102.123878,48.383549,-227.078262,105.71492
3722,0,-27.976307,86.169762,1145.811646,-216.292465,86.150734,105.531143,48.58519,-222.122818,105.666794
3723,0,-26.283297,86.439148,1145.708862,-216.208801,85.262421,109.4524,48.852287,-217.077942,105.658173
3724,0,-24.802076,86.763695,1145.709961,-216.08255,84.065575,113.85759,49.178928,-211.992111,105.661057
3725,0,-23.180872,87.145065,1145.776855,-216.125153,82.016418,119.047363,49.51088,-206.968033,105.637291
3726,0,-21.610529,87.514626,1145.92395,-216.378525,78.665886,124.903633,49.79808,-202.049103,105.581375
3727,0,-20.127075,87.992104,1146.096558,-216.044388,74.418755,130.156204,50.011314,-197.184418,105.519554
3728,0,-18.700123,88.424568,1146.320435,-215.747513,69.294617,134.85733,50.1455,-192.297012,105.495918
3729,0,-17.324593,89.005737,1146.612793,-215.25528,63.559578,138.865341,50.262947,-187.366806,105.550011
3730,0,-16.040834,89.583534,1146.9823,-214.833954,56.743122,142.020844,50.44574,-182.430115,105.653313
3731,0,-14.901687,90.155716,1147.340332,-214.131165,49.256683,144.252075,50.694649,-177.500931,105.717407
3732,0,-13.990496,90.874428,1147.784546,-213.037079,41.313698,145.611038,50.959904,-172.553833,105.703064
3733,0,-12.992881,91.64212,1148.140381,-211.54863,32.159649,146.016815,51.214317,-167.578476,105.653503
3734,0,-12.270226,92.384102,1148.435791,-210.370712,22.37159,146.171066,51.454056,-162.590866,105.620781
3735,0,-11.707662,93.35096,1148.695557,-209.208679,11.829443,145.831512,51.695511,-157.598938,105.613571
3736,0,-11.277217,94.286308,1148.893555,-207.686844,0.827071,144.715073,51.963486,-152.595123,105.599121
3737,0,-10.955986,95.306091,1149.055176,-206.145721,-10.752081,143.168579,52.244583,-147.602631,105.533661
3738,0,-10.657457,96.443001,1149.143555,-204.724777,-22.81772,141.236053,52.498154,-142.693329,105.416992
3739,0,-10.462865,97.583443,1149.186279,-203.535889,-35.33577,138.981613,52.713665,-137.895615,105.300087
3740,0,-10.274359,98.769455,1149.181519,-202.636444,-48.687904,136.595123,52.875828,-133.107193,105.20752
3741,0,-10.129454,99.997948,1149.137085,-201.445007,-61.200466,133.52916,52.935383,-128.18103,105.105576
3742,0,-10.067642,101.253395,1149.052612,-200.821823,-75.028542,130.515228,52.920532,-123.106071,104.974136
3743,0,-10.049083,102.563744,1148.866211,-199.943726,-88.747826,127.385063,52.95808,-118.019913,104.852997
3744,0,-10.027176,103.843712,1148.715332,-199.115112,-102.420998,124.114418,53.113541,-113.031097,104.795212
3745,0,-10.016652,105.111023,1148.578125,-198.561859,-116.21347,120.783325,53.327511,-108.113464,104.799049
3746,0,-10.013201,106.440041,1148.5354,-198.418015,-130.510635,117.716278,53.50761,-103.17981,104.805252
3747,0,-9.95999,107.605705,1148.53772,-198.262482,-144.706009,114.573341,53.626102,-98.1922,104.765511
3748,0,-9.981414,108.837448,1148.593628,-198.329056,-158.519501,111.327148,53.756985,-93.176666,104.691185
3749,0,-10.011306,110.008339,1148.675049,-198.669281,-172.147339,108.605682,53.991394,-88.14817,104.616821
3750,0,-10.001065,111.204544,1148.801514,-199.159973,-185.386749,106.42585,54.316311,-83.084511,104.557129
3751,0,-10.018215,112.26342,1148.973999,-199.849442,-198.417725,105.130875,54.641178,-77.99736,104.523811
3752,0,-10.077533,113.429451,1149.167969,-200.447021,-210.854324,104.408684,54.905983,-72.940895,104.524902
3753,0,-10.200419,114.556015,1149.428833,-200.939926,-223.011444,103.961845,55.11174,-67.935936,104.538033
